,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,has_pool,has_remodel,price_per_sqft,neighborhood_price_high,neighborhood_price_low,housing_stock
621,1636,527210060,20,RL,86.0,14157,Pave,None,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5.0,3.0,Gd,5.0,1249.0,0.0,0.0,673.0,1922.0,GasA,5,1,SBrkr,1922,0,0,1922,1.0,0.0,2,0,3,1,4,8,Typ,1,4.0,Attchd,2005.0,Fin,3.0,676.0,3.0,3.0,1.0,178,51,0,0,0,None,None,0,7,2007,WD ,377426,0,1,196.37148803329865,1,0,2
622,421,528102040,20,RL,96.0,12456,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,230.0,5,3,PConc,5.0,3.0,Gd,5.0,1172.0,0.0,0.0,528.0,1700.0,GasA,5,1,SBrkr,1718,0,0,1718,1.0,0.0,2,0,3,1,5,7,Typ,1,4.0,Attchd,2008.0,Fin,3.0,786.0,3.0,3.0,1.0,216,48,0,0,0,None,None,0,7,2009,WD ,337500,0,1,196.44935972060534,1,0,4
623,457,528176030,20,RL,100.0,14836,Pave,None,IR1,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,730.0,5,3,PConc,5.0,3.0,Gd,5.0,2146.0,0.0,0.0,346.0,2492.0,GasA,5,1,SBrkr,2492,0,0,2492,1.0,0.0,2,1,2,1,5,8,Typ,1,5.0,Attchd,2004.0,Fin,3.0,949.0,3.0,3.0,1.0,226,235,0,0,0,None,None,0,2,2009,WD ,552000,0,1,221.50882825040128,1,0,4
624,2834,908225180,50,RL,56.0,6956,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,7,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,2.0,3.0,Mn,0.0,0.0,0.0,0.0,624.0,624.0,GasA,5,1,SBrkr,624,312,0,936,0.0,0.0,1,0,3,1,3,5,Typ,0,,Attchd,1948.0,Unf,1.0,265.0,3.0,1.0,1.0,0,0,0,0,0,None,None,0,4,2006,WD ,97900,0,1,104.59401709401709,0,0,4
625,517,528456240,20,FV,75.0,7862,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,27.0,0.0,0.0,1191.0,1218.0,GasA,5,1,SBrkr,1218,0,0,1218,0.0,0.0,2,0,2,1,4,4,Typ,0,,Attchd,2009.0,Fin,2.0,676.0,3.0,3.0,1.0,0,102,0,0,0,None,None,0,9,2009,New,208300,0,0,171.01806239737274,1,0,4
626,1566,914467050,60,RL,,11050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Mn,0.0,0.0,0.0,0.0,910.0,910.0,GasA,5,1,SBrkr,910,910,0,1820,0.0,0.0,2,1,3,1,4,8,Typ,1,3.0,Attchd,1996.0,Unf,3.0,816.0,3.0,3.0,1.0,318,32,0,0,0,None,None,0,9,2008,WD ,213000,0,1,117.03296703296704,0,0,3
627,1439,907187030,60,RL,57.0,8924,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,Av,0.0,0.0,0.0,0.0,880.0,880.0,GasA,5,1,SBrkr,880,844,0,1724,0.0,0.0,2,1,3,1,4,8,Typ,0,,Attchd,1998.0,Fin,2.0,527.0,3.0,3.0,1.0,120,155,0,0,0,None,None,0,7,2008,WD ,188000,0,1,109.04872389791183,0,0,4
628,2577,535177100,20,RL,,9610,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958,1958,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3.0,3.0,No,2.0,203.0,0.0,0.0,918.0,1121.0,GasA,5,1,FuseA,1336,0,0,1336,0.0,0.0,1,1,3,1,3,7,Typ,1,3.0,Attchd,1958.0,RFn,2.0,488.0,3.0,3.0,1.0,80,0,0,0,0,None,None,0,12,2006,WD ,162000,0,0,121.25748502994011,0,0,5
629,2241,910205130,50,RM,75.0,13710,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,420.0,0.0,0.0,490.0,910.0,GasA,3,1,FuseA,910,648,0,1558,0.0,0.0,1,1,4,1,3,6,Typ,0,,Attchd,1950.0,Unf,1.0,282.0,3.0,3.0,1.0,289,0,0,0,0,MnPrv,None,0,6,2007,WD ,152000,0,0,97.5609756097561,0,0,3
630,71,528477080,60,FV,100.0,12552,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,222.0,0.0,0.0,769.0,991.0,GasA,5,1,SBrkr,991,956,0,1947,0.0,0.0,2,1,3,1,4,8,Typ,1,4.0,Attchd,2004.0,RFn,2.0,678.0,3.0,3.0,1.0,0,136,0,0,0,GdWo,None,0,5,2010,WD ,254900,0,1,130.91936312275294,0,0,4
631,1143,531384030,60,RL,43.0,14565,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,4,3,PConc,4.0,3.0,Av,5.0,537.0,0.0,0.0,295.0,832.0,GasA,5,1,SBrkr,832,825,0,1657,0.0,0.0,2,1,3,1,4,6,Typ,0,,Attchd,1994.0,RFn,2.0,483.0,3.0,3.0,1.0,144,74,0,0,0,None,Shed,2000,11,2008,WD ,189000,0,1,114.06155703077852,0,0,3
632,1021,527302185,20,RL,56.0,18559,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,383.0,4,4,CBlock,4.0,3.0,No,5.0,1206.0,2.0,186.0,656.0,2048.0,GasA,3,1,SBrkr,2064,0,0,2064,1.0,0.0,2,0,3,1,4,7,Typ,2,2.0,Attchd,1978.0,Fin,2.0,550.0,3.0,3.0,1.0,200,0,0,0,0,None,None,0,8,2008,WD ,235000,0,0,113.85658914728683,0,0,3
633,1416,905479110,190,RL,68.0,10880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,1040.0,0.0,0.0,124.0,1164.0,GasW,3,0,SBrkr,1164,0,0,1164,1.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1950.0,Unf,1.0,240.0,3.0,3.0,1.0,0,48,0,0,0,None,None,0,8,2008,ConLD,125000,0,0,107.38831615120274,0,0,4
634,35,527453150,120,RL,24.0,2280,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,Norm,Twnhs,1Story,7,6,1975,1975,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,No,0.0,0.0,0.0,0.0,836.0,836.0,GasA,5,1,SBrkr,836,0,0,836,0.0,0.0,1,0,2,1,3,4,Typ,0,,Attchd,1975.0,Unf,1.0,308.0,3.0,3.0,1.0,0,30,0,0,0,None,None,0,6,2010,WD ,120000,0,0,143.54066985645932,0,0,1
635,2904,923125030,20,A (agr),125.0,31250,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Artery,Norm,1Fam,1Story,1,3,1951,1951,Gable,CompShg,CBlock,VinylSd,None,0.0,3,2,CBlock,0.0,,,,0.0,,0.0,0.0,0.0,GasA,3,1,FuseA,1600,0,0,1600,0.0,0.0,1,1,3,1,3,6,Mod,0,,Attchd,1951.0,Unf,1.0,270.0,2.0,3.0,0.0,0,0,135,0,0,None,None,0,5,2006,WD ,81500,0,0,50.9375,0,1,3
636,2174,908127100,90,RL,81.0,11841,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,104.0,3,4,CBlock,4.0,3.0,Av,5.0,816.0,0.0,0.0,0.0,816.0,GasA,3,1,SBrkr,816,0,0,816,1.0,0.0,1,0,3,1,3,5,Typ,0,,None,None,None,0.0,0.0,0.0,,1.0,0,32,0,0,0,None,None,0,5,2007,WD ,118500,0,0,145.22058823529412,0,0,4
637,522,528458160,20,FV,85.0,9187,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,162.0,5,3,PConc,5.0,3.0,Mn,5.0,1121.0,0.0,0.0,645.0,1766.0,GasA,5,1,SBrkr,1766,0,0,1766,1.0,0.0,2,1,2,1,5,7,Typ,1,4.0,Attchd,2009.0,Fin,3.0,478.0,3.0,3.0,1.0,195,130,0,0,0,None,None,0,10,2009,New,370878,0,0,210.0101925254813,1,0,4
638,2211,909275030,90,RH,82.0,6270,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,284.0,0.0,0.0,717.0,1001.0,GasA,3,0,FuseA,1001,1001,0,2002,0.0,0.0,2,0,4,2,3,8,Typ,0,,2Types,1949.0,Unf,3.0,871.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,8,2007,WD ,145000,0,1,72.42757242757243,0,1,3
639,1539,909425010,50,RL,,15660,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3.0,3.0,No,3.0,341.0,0.0,0.0,457.0,798.0,GasA,5,1,SBrkr,1137,817,0,1954,0.0,1.0,1,1,3,1,4,8,Typ,2,3.0,Attchd,1939.0,Unf,2.0,431.0,3.0,3.0,1.0,0,119,150,0,0,None,None,0,5,2008,WD ,311500,0,1,159.41658137154556,1,0,3
640,2420,528228280,120,RL,43.0,3087,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,4,3,PConc,4.0,3.0,Av,5.0,453.0,0.0,0.0,767.0,1220.0,GasA,5,1,SBrkr,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,Typ,1,4.0,Attchd,2006.0,Fin,2.0,437.0,3.0,3.0,1.0,100,16,0,0,0,None,None,0,11,2006,New,210250,0,0,154.14222873900295,1,0,1
641,2779,907192010,60,RL,95.0,13450,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,700.0,0.0,0.0,216.0,916.0,GasA,5,1,SBrkr,920,941,0,1861,1.0,0.0,2,1,3,1,4,8,Typ,0,,BuiltIn,2002.0,RFn,2.0,492.0,3.0,3.0,1.0,146,91,0,0,0,None,None,0,6,2006,WD ,200000,0,0,107.46910263299301,0,0,4
642,953,914476020,90,RL,75.0,10125,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0.0,,,,0.0,,0.0,0.0,0.0,GasA,3,1,SBrkr,1302,432,0,1734,0.0,0.0,2,0,4,2,4,8,Typ,0,,Attchd,1977.0,Unf,2.0,539.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,8,2009,COD,126000,0,0,72.66435986159169,0,1,3
643,658,535377150,70,RL,80.0,8146,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,4,BrkTil,2.0,3.0,No,0.0,0.0,0.0,0.0,405.0,405.0,GasA,4,1,SBrkr,717,322,0,1039,0.0,0.0,1,0,2,1,3,6,Typ,0,,Detchd,1940.0,Unf,1.0,281.0,3.0,3.0,0.0,0,0,168,0,111,None,None,0,5,2009,WD ,114000,0,1,109.720885466795,0,0,4
644,714,902301060,70,RM,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,BrkTil,2.0,3.0,No,0.0,0.0,0.0,0.0,677.0,677.0,GasA,3,1,SBrkr,833,677,0,1510,0.0,0.0,2,0,3,1,4,7,Typ,0,,Detchd,1974.0,Unf,2.0,720.0,3.0,3.0,0.0,0,0,160,0,0,None,None,0,6,2009,WD ,87500,0,1,57.94701986754967,0,1,4
645,1637,527212060,60,RL,98.0,12328,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,5.0,3.0,Mn,5.0,986.0,0.0,0.0,163.0,1149.0,GasA,5,1,SBrkr,1164,1377,0,2541,1.0,0.0,3,1,4,1,5,10,Typ,1,4.0,BuiltIn,2005.0,Fin,3.0,729.0,3.0,3.0,1.0,120,32,0,0,0,None,None,0,7,2007,WD ,349265,0,0,137.45179063360882,0,0,2
646,538,531369020,20,RL,76.0,10141,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,8,5,2004,2004,Gable,Tar&Grv,VinylSd,VinylSd,BrkFace,264.0,4,3,PConc,4.0,3.0,Gd,3.0,516.0,2.0,774.0,222.0,1512.0,GasA,5,1,SBrkr,1512,0,0,1512,0.0,0.0,2,0,3,1,4,6,Typ,0,,Attchd,2004.0,RFn,3.0,845.0,3.0,3.0,1.0,210,36,0,0,0,None,None,0,1,2009,WD ,203000,0,0,134.25925925925927,0,0,3
647,546,531385020,20,RL,65.0,8529,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,20.0,0.0,0.0,1434.0,1454.0,GasA,5,1,SBrkr,1434,0,0,1434,0.0,0.0,2,0,3,1,4,6,Typ,1,3.0,Attchd,2001.0,RFn,2.0,527.0,3.0,3.0,1.0,290,39,0,0,0,None,None,0,4,2009,WD ,189000,0,0,131.79916317991632,0,0,3
648,533,528490070,60,FV,65.0,8127,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,No,5.0,410.0,0.0,0.0,402.0,812.0,GasA,5,1,SBrkr,812,841,0,1653,1.0,0.0,2,1,3,1,4,6,Typ,0,,Attchd,2003.0,RFn,2.0,628.0,3.0,3.0,1.0,0,45,0,0,0,None,None,0,3,2009,WD ,209000,0,0,126.4367816091954,0,0,4
649,718,902327070,70,RM,70.0,8400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,6,7,1900,1950,Gable,CompShg,Stucco,BrkFace,None,0.0,3,3,BrkTil,2.0,4.0,Mn,0.0,0.0,0.0,0.0,917.0,917.0,GasA,4,1,FuseA,1090,917,0,2007,0.0,0.0,2,0,3,1,5,8,Typ,0,,Detchd,1930.0,Unf,1.0,357.0,3.0,3.0,1.0,0,235,0,0,0,None,None,0,6,2009,WD ,160000,0,1,79.72097658196313,0,1,4
650,1830,532479050,20,RL,44.0,10751,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,5,1974,1974,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,3,3,CBlock,2.0,3.0,Gd,4.0,787.0,0.0,0.0,250.0,1037.0,GasA,3,1,SBrkr,1037,0,0,1037,1.0,0.0,1,0,2,1,3,5,Typ,0,,Attchd,1974.0,RFn,2.0,431.0,3.0,3.0,1.0,136,47,0,0,0,None,None,0,8,2007,WD ,129000,0,0,124.39729990356798,0,0,4
651,2929,924100070,20,RL,77.0,10010,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1974,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4.0,3.0,Av,4.0,1071.0,1.0,123.0,195.0,1389.0,GasA,4,1,SBrkr,1389,0,0,1389,1.0,0.0,1,0,2,1,3,6,Typ,1,3.0,Attchd,1975.0,RFn,2.0,418.0,3.0,3.0,1.0,240,38,0,0,0,None,None,0,4,2006,WD ,170000,0,1,122.39020878329734,0,0,3
652,2207,909254140,30,RL,40.0,4280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,6,1913,2002,Gable,CompShg,WdShing,Stucco,None,0.0,3,3,PConc,3.0,3.0,No,1.0,365.0,0.0,0.0,75.0,440.0,GasA,3,0,SBrkr,694,0,0,694,0.0,0.0,1,0,2,1,4,4,Typ,1,4.0,Detchd,1990.0,Unf,1.0,352.0,4.0,3.0,,0,0,34,0,0,MnPrv,None,0,3,2007,WD ,90350,0,1,130.18731988472624,0,0,3
653,1417,905480150,50,RL,60.0,9600,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,6,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3.0,No,0.0,0.0,0.0,0.0,572.0,572.0,Grav,2,0,FuseF,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,Typ,0,,None,None,None,0.0,0.0,0.0,,0.0,0,8,128,0,0,None,None,0,4,2008,WD ,79000,0,1,72.08029197080292,0,1,4
654,2787,907203040,20,RL,70.0,9800,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,No,4.0,894.0,0.0,0.0,0.0,894.0,GasA,3,1,SBrkr,894,0,0,894,1.0,0.0,1,0,3,1,3,5,Typ,0,,Attchd,1975.0,Unf,2.0,552.0,3.0,3.0,1.0,256,0,0,0,0,GdWo,None,0,7,2006,WD ,149900,0,0,167.67337807606265,1,0,4
655,1037,527403360,20,RL,63.0,7560,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4.0,3.0,No,2.0,119.0,4.0,613.0,132.0,864.0,GasA,3,1,SBrkr,864,0,0,864,1.0,0.0,1,0,3,1,3,5,Typ,0,,Detchd,1977.0,Unf,2.0,576.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,5,2008,WD ,123000,0,0,142.36111111111111,0,0,5
656,2659,902305090,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900,1950,Gable,CompShg,AsbShng,Stucco,None,0.0,3,3,BrkTil,3.0,2.0,No,0.0,0.0,0.0,0.0,1095.0,1095.0,GasW,2,0,SBrkr,1095,679,0,1774,1.0,0.0,2,0,4,2,3,8,Min2,0,,2Types,1920.0,Unf,3.0,779.0,2.0,2.0,0.0,0,0,90,0,0,None,None,0,5,2006,WD ,87000,0,1,49.041713641488165,0,1,4
657,1567,914475020,80,RL,76.0,9880,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,Av,4.0,522.0,0.0,0.0,574.0,1096.0,GasA,3,1,SBrkr,1118,0,0,1118,1.0,0.0,1,0,3,1,3,6,Typ,1,1.0,Attchd,1977.0,Fin,1.0,358.0,3.0,3.0,1.0,203,0,0,0,0,GdPrv,None,0,7,2008,WD ,171000,1,0,152.95169946332737,0,0,3
658,1225,534477080,50,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,280.0,0.0,0.0,752.0,1032.0,GasA,3,1,FuseA,1032,220,0,1252,0.0,0.0,1,0,3,1,3,6,Typ,0,,Attchd,1950.0,Unf,1.0,288.0,3.0,3.0,1.0,0,0,96,0,0,None,None,0,4,2008,WD ,119000,0,0,95.0479233226837,0,0,5
659,685,535453200,20,RL,70.0,7931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,3.0,1148.0,0.0,0.0,0.0,1148.0,GasA,3,1,SBrkr,1148,0,0,1148,1.0,0.0,1,0,3,1,3,6,Typ,0,,Attchd,1959.0,Unf,1.0,672.0,3.0,3.0,1.0,0,0,0,0,0,GdPrv,None,0,7,2009,WD ,132500,0,0,115.41811846689896,0,0,5
660,1358,903427090,70,RM,,5100,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,None,0.0,3,4,PConc,3.0,3.0,No,0.0,0.0,0.0,0.0,588.0,588.0,GasA,2,1,SBrkr,833,833,0,1666,0.0,0.0,1,0,3,1,4,7,Typ,1,4.0,Detchd,1925.0,Unf,1.0,228.0,3.0,3.0,1.0,192,63,0,0,0,MnPrv,None,0,6,2008,WD ,161000,0,1,96.63865546218487,0,0,4
661,1461,907255030,60,RL,,9720,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,134.0,4,3,PConc,4.0,3.0,Mn,5.0,1194.0,0.0,0.0,163.0,1357.0,GasA,5,1,SBrkr,1366,581,0,1947,1.0,0.0,2,1,3,1,4,7,Typ,1,3.0,BuiltIn,2001.0,Fin,3.0,725.0,3.0,3.0,1.0,168,116,0,0,0,None,None,0,1,2008,WD ,274000,0,1,140.72932717000515,0,0,4
662,221,905104210,20,RL,70.0,8521,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3.0,3.0,No,4.0,842.0,0.0,0.0,70.0,912.0,GasA,3,1,SBrkr,912,0,0,912,0.0,0.0,1,0,3,1,3,5,Typ,1,2.0,Detchd,1974.0,Unf,1.0,336.0,3.0,3.0,1.0,0,0,0,0,0,MnPrv,None,0,5,2010,WD ,125000,0,0,137.06140350877192,0,0,4
663,2187,908225310,90,RL,52.0,8741,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,6,1946,1950,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3.0,3.0,No,0.0,0.0,0.0,0.0,1195.0,1195.0,GasA,3,0,SBrkr,1195,0,0,1195,0.0,0.0,2,0,4,2,3,8,Typ,0,,None,None,None,0.0,0.0,0.0,,0.0,118,0,0,0,0,GdWo,None,0,7,2007,WD ,98500,0,1,82.42677824267783,0,1,4
664,2504,533128090,20,RL,89.0,12461,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,4,3,PConc,4.0,3.0,No,5.0,1456.0,0.0,0.0,168.0,1624.0,GasA,5,1,SBrkr,1624,0,0,1624,1.0,0.0,2,0,2,1,4,5,Typ,1,2.0,Attchd,1994.0,RFn,3.0,757.0,3.0,3.0,1.0,0,114,192,0,0,GdPrv,None,0,7,2006,WD ,262000,0,1,161.33004926108376,1,0,2
665,855,907201280,20,RL,76.0,6950,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1979,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,40.0,3,3,CBlock,3.0,3.0,No,4.0,710.0,3.0,72.0,132.0,914.0,GasA,3,1,SBrkr,914,0,0,914,1.0,0.0,1,0,2,1,3,5,Typ,0,,Attchd,1979.0,Unf,2.0,444.0,3.0,3.0,1.0,0,0,0,0,0,None,None,0,10,2009,WD ,134900,0,0,147.5929978118162,0,0,4
666,2258,916326040,20,RL,115.0,16905,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3.0,3.0,Gd,3.0,967.0,0.0,0.0,383.0,1350.0,GasA,4,1,SBrkr,1328,0,0,1328,0.0,1.0,1,1,2,1,3,5,Typ,2,4.0,Attchd,1959.0,RFn,1.0,308.0,3.0,3.0,,0,104,0,0,0,None,None,0,7,2007,WD ,170000,0,0,128.0120481927711,0,0,2
